"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"1986",176736,"Q95ZJ1","WBGene00001630","gly-5","Polypeptide N-acetylgalactosaminyltransferase 5  [Source:UniProtKB/Swiss-Prot;Acc:Q95ZJ1]"
"1987",175558,"C0Z3L2","WBGene00001631","gly-6","Probable N-acetylgalactosaminyltransferase 6  [Source:UniProtKB/Swiss-Prot;Acc:O61394]"
"1988",175558,"O61394","WBGene00001631","gly-6","Probable N-acetylgalactosaminyltransferase 6  [Source:UniProtKB/Swiss-Prot;Acc:O61394]"
"1989",178661,"A0A0K3AW23","WBGene00001632","gly-7","Probable N-acetylgalactosaminyltransferase 7  [Source:UniProtKB/Swiss-Prot;Acc:O61397]"
"1990",178661,"A0A0K3ASG4","WBGene00001632","gly-7","Probable N-acetylgalactosaminyltransferase 7  [Source:UniProtKB/Swiss-Prot;Acc:O61397]"
"1991",178661,"O61397","WBGene00001632","gly-7","Probable N-acetylgalactosaminyltransferase 7  [Source:UniProtKB/Swiss-Prot;Acc:O61397]"
"1992",176595,"O45293","WBGene00001633","gly-8","Probable N-acetylgalactosaminyltransferase 8  [Source:UniProtKB/Swiss-Prot;Acc:O45293]"
"1993",178343,"S6FN25","WBGene00001635","gly-10","Putative polypeptide N-acetylgalactosaminyltransferase 10  [Source:UniProtKB/Swiss-Prot;Acc:O45947]"
"1994",178343,"O45947","WBGene00001635","gly-10","Putative polypeptide N-acetylgalactosaminyltransferase 10  [Source:UniProtKB/Swiss-Prot;Acc:O45947]"
"1995",176647,"Q7K755","WBGene00001636","gly-11","Putative polypeptide N-acetylgalactosaminyltransferase 11  [Source:UniProtKB/Swiss-Prot;Acc:Q7K755]"
"1996",181005,"G5EBG7","WBGene00001637","gly-12","GLYcosylation related; UDP-N-acetylglucosamine:a-3-D-mannoside b-1,2-N-acetylglucosaminyltransferase I  [Source:UniProtKB/TrEMBL;Acc:G5EBG7]"
"1997",181005,"Q8MQ38","WBGene00001637","gly-12","GLYcosylation related; UDP-N-acetylglucosamine:a-3-D-mannoside b-1,2-N-acetylglucosaminyltransferase I  [Source:UniProtKB/TrEMBL;Acc:G5EBG7]"
"1998",181160,"Q11068","WBGene00001638","gly-13","Putative alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:Q11068]"
"1999",175453,"G5EFK6","WBGene00001639","gly-14","GLYcosylation related; UDP-N-acetylglucosamine:a-3-D-mannoside b-1,2-N-acetylglucosaminyltransferase I  [Source:UniProtKB/TrEMBL;Acc:G5EFK6]"
"2000",173114,"L8E6J1","WBGene00001640","gly-15","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:L8E6J1]"
"2001",173114,"G5EEZ8","WBGene00001640","gly-15","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:L8E6J1]"
"2002",173109,"G5EDP7","WBGene00001641","gly-16","GLY-16; GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:G5EDP7]"
"2003",173108,"O02315","WBGene00001642","gly-17","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:O02315]"
"2004",172446,"Q19730","WBGene00001643","gly-18","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:Q19730]"
"2005",172446,"Q962C3","WBGene00001643","gly-18","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:Q19730]"
"2006",172447,"G5EBK7","WBGene00001644","gly-19","GLY-19; GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:G5EBK7]"
"2007",179562,"O17560","WBGene00001645","gly-20","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:O17560]"
"2008",179562,"Q9NGK7","WBGene00001645","gly-20","GLYcosylation related  [Source:UniProtKB/TrEMBL;Acc:O17560]"
"2009",179437,"Q17427","WBGene00001646","gna-1","Glucosamine 6-phosphate N-acetyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:Q17427]"
"2010",172533,"G5EC27","WBGene00001647","gna-2","Glucosamine phosphate N-Acetyl transferase; Phosphoglucosamine acetyltransferase  [Source:UniProtKB/TrEMBL;Acc:G5EC27]"
"2011",172505,"P51875","WBGene00001648","goa-1","Guanine nucleotide-binding protein G(o) subunit alpha  [Source:UniProtKB/Swiss-Prot;Acc:P51875]"
"2012",181637,"Q9XTQ5","WBGene00001649","gob-1","Trehalose-phosphatase  [Source:UniProtKB/Swiss-Prot;Acc:Q9XTQ5]"
"2013",177850,"H2L2A7","WBGene00001650","gon-1","A disintegrin and metalloproteinase with thrombospondin motifs gon-1  [Source:UniProtKB/Swiss-Prot;Acc:Q19791]"
"2014",177850,"Q19791","WBGene00001650","gon-1","A disintegrin and metalloproteinase with thrombospondin motifs gon-1  [Source:UniProtKB/Swiss-Prot;Acc:Q19791]"
"2015",172646,"G5EGJ6","WBGene00001651","gon-2","Transient receptor potential channel  [Source:UniProtKB/Swiss-Prot;Acc:Q93971]"
"2016",172646,"G5EE91","WBGene00001651","gon-2","Transient receptor potential channel  [Source:UniProtKB/Swiss-Prot;Acc:Q93971]"
"2017",172646,"A5JYU8","WBGene00001651","gon-2","Transient receptor potential channel  [Source:UniProtKB/Swiss-Prot;Acc:Q93971]"
"2018",172646,"G5EGP7","WBGene00001651","gon-2","Transient receptor potential channel  [Source:UniProtKB/Swiss-Prot;Acc:Q93971]"
"2019",172646,"Q8IG04","WBGene00001651","gon-2","Transient receptor potential channel  [Source:UniProtKB/Swiss-Prot;Acc:Q93971]"
"2020",172646,"Q93971","WBGene00001651","gon-2","Transient receptor potential channel  [Source:UniProtKB/Swiss-Prot;Acc:Q93971]"
"2021",177899,"Q21216","WBGene00001653","gon-4",""
"2022",177899,"A5JYS9","WBGene00001653","gon-4",""
"2023",175721,"Q95UF8","WBGene00001660","gop-1","Protein CLEC16A homolog  [Source:UniProtKB/Swiss-Prot;Acc:P46578]"
"2024",175721,"P46578","WBGene00001660","gop-1","Protein CLEC16A homolog  [Source:UniProtKB/Swiss-Prot;Acc:P46578]"
"2025",175722,"P46577","WBGene00001661","gop-2","GPN-loop GTPase 1  [Source:UniProtKB/Swiss-Prot;Acc:P46577]"
"2026",175723,"P46576","WBGene00001662","gop-3","SAM50-like protein gop-3  [Source:UniProtKB/Swiss-Prot;Acc:P46576]"
"2027",179546,"B2D6M7","WBGene00001663","gpa-1","Guanine nucleotide-binding protein alpha-1 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P28051]"
"2028",179546,"P28051","WBGene00001663","gpa-1","Guanine nucleotide-binding protein alpha-1 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P28051]"
"2029",179219,"P22454","WBGene00001664","gpa-2","Guanine nucleotide-binding protein alpha-2 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P22454]"
"2030",179319,"P28052","WBGene00001665","gpa-3","Guanine nucleotide-binding protein alpha-3 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P28052]"
"2031",176865,"Q9BIG5","WBGene00001666","gpa-4","Guanine nucleotide-binding protein alpha-4 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9BIG5]"
"2032",180527,"Q20701","WBGene00001667","gpa-5","Guanine nucleotide-binding protein alpha-5 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q20701]"
"2033",181442,"Q93743","WBGene00001668","gpa-6","Guanine nucleotide-binding protein alpha-6 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q93743]"
"2034",177931,"Q21917","WBGene00001669","gpa-7","Guanine nucleotide-binding protein alpha-7 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q21917]"
"2035",179731,"Q20907","WBGene00001670","gpa-8","Guanine nucleotide-binding protein alpha-8 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q20907]"
"2036",191659,"","WBGene00001671","gpa-9","Guanine nucleotide-binding protein alpha-9 subunit  [Source:RefSeq peptide;Acc:NP_001256444]"
"2037",179075,"Q9BIG4","WBGene00001672","gpa-10","Guanine nucleotide-binding protein alpha-10 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9BIG4]"
"2038",173759,"O76584","WBGene00001673","gpa-11","Guanine nucleotide-binding protein alpha-11 subunit  [Source:UniProtKB/Swiss-Prot;Acc:O76584]"
"2039",181157,"Q19572","WBGene00001674","gpa-12","Guanine nucleotide-binding protein alpha-12 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q19572]"
"2040",179746,"G5EC80","WBGene00001675","gpa-13","Guanine nucleotide-binding protein alpha-13 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9XTB2]"
"2041",179746,"Q9XTB2","WBGene00001675","gpa-13","Guanine nucleotide-binding protein alpha-13 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9XTB2]"
"2042",172269,"Q9BIG2","WBGene00001676","gpa-14","Guanine nucleotide-binding protein alpha-14 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9BIG2]"
"2043",172645,"P91907","WBGene00001677","gpa-15","Guanine nucleotide-binding protein alpha-15 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P91907]"
"2044",171675,"V6CLF2","WBGene00001678","gpa-16","Guanine nucleotide-binding protein alpha-16 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9N2V6]"
"2045",171675,"V6CK09","WBGene00001678","gpa-16","Guanine nucleotide-binding protein alpha-16 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9N2V6]"
"2046",171675,"Q9N2V6","WBGene00001678","gpa-16","Guanine nucleotide-binding protein alpha-16 subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q9N2V6]"
"2047",174803,"D1MN68","WBGene00001679","gpb-1","Guanine nucleotide-binding protein subunit beta-1  [Source:UniProtKB/Swiss-Prot;Acc:P17343]"
"2048",174803,"P17343","WBGene00001679","gpb-1","Guanine nucleotide-binding protein subunit beta-1  [Source:UniProtKB/Swiss-Prot;Acc:P17343]"
"2049",172483,"Q20636","WBGene00001680","gpb-2","Guanine nucleotide-binding protein subunit beta-2  [Source:UniProtKB/Swiss-Prot;Acc:Q20636]"
"2050",181424,"P54406","WBGene00001681","gpc-1","Guanine nucleotide-binding protein subunit gamma  [Source:UniProtKB/Swiss-Prot;Acc:P54406]"
"2051",172396,"G5ECT6","WBGene00001682","gpc-2","G Protein, Gamma subunit; Heterotrimeric G protein gamma subunit 2  [Source:UniProtKB/TrEMBL;Acc:G5ECT6]"
"2052",174603,"P04970","WBGene00001683","gpd-1","Glyceraldehyde-3-phosphate dehydrogenase 1  [Source:UniProtKB/Swiss-Prot;Acc:P04970]"
"2053",3565504,"P17329","WBGene00001684","gpd-2","Glyceraldehyde-3-phosphate dehydrogenase 2  [Source:UniProtKB/Swiss-Prot;Acc:P17329]"
"2054",180601,"P17330","WBGene00001685","gpd-3","Glyceraldehyde-3-phosphate dehydrogenase 3  [Source:UniProtKB/Swiss-Prot;Acc:P17330]"
"2055",174578,"P17331","WBGene00001686","gpd-4","Glyceraldehyde-3-phosphate dehydrogenase 4  [Source:UniProtKB/Swiss-Prot;Acc:P17331]"
"2056",181658,"G5EGU4","WBGene00001687","gpn-1","GlyPicaN  [Source:UniProtKB/TrEMBL;Acc:G5EGU4]"
"2057",176210,"Q95QJ7","WBGene00001688","gpr-1","G-protein regulator 1  [Source:UniProtKB/Swiss-Prot;Acc:Q95QJ7]"
"2058",176318,"Q03569","WBGene00001689","gpr-2","G-protein regulator 2  [Source:UniProtKB/Swiss-Prot;Acc:Q03569]"
"2059",181300,"Q21835","WBGene00001690","grd-1","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q21835]"
"2060",181300,"Q7YXC8","WBGene00001690","grd-1","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q21835]"
"2061",180349,"Q9XV14","WBGene00001691","grd-2","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q9XV14]"
"2062",177109,"Q9TYW7","WBGene00001692","grd-3","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q9TYW7]"
"2063",24104827,"O02154","WBGene00001693","grd-4","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:O02154]"
"2064",179244,"O16462","WBGene00001694","grd-5","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:O16462]"
"2065",24104900,"Q22551","WBGene00001695","grd-6","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q22551]"
"2066",191661,"Q3Y407","WBGene00001696","grd-7","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q3Y407]"
"2067",191662,"Q22914","WBGene00001697","grd-8","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q22914]"
"2068",191663,"O01465","WBGene00001698","grd-9","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:O01465]"
"2069",184239,"O44471","WBGene00001699","grd-10","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:O44471]"
"2070",186880,"Q9XUV2","WBGene00001700","grd-11","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q9XUV2]"
"2071",184079,"Q19120","WBGene00001701","grd-12","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q19120]"
"2072",3565619,"Q7Z2A9","WBGene00001702","grd-13","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q7Z2A9]"
"2073",187934,"O02153","WBGene00001703","grd-14","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:O02153]"
"2074",3565288,"Q7YXB4","WBGene00001704","grd-15","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q7YXB4]"
"2075",190533,"Q9N2Z2","WBGene00001705","grd-16","GRounDhog (Hedgehog-like family)  [Source:UniProtKB/TrEMBL;Acc:Q9N2Z2]"
"2076",NA,"","WBGene00001706","grd-17",""
"2077",190048,"G5EDF0","WBGene00001707","grh-1","GRainyHead (Drosophila transcription factor) homolog; Grainyhead transcription factor  [Source:UniProtKB/TrEMBL;Acc:G5EDF0]"
"2078",190048,"W6RT88","WBGene00001707","grh-1","GRainyHead (Drosophila transcription factor) homolog; Grainyhead transcription factor  [Source:UniProtKB/TrEMBL;Acc:G5EDF0]"
"2079",190048,"W6SB79","WBGene00001707","grh-1","GRainyHead (Drosophila transcription factor) homolog; Grainyhead transcription factor  [Source:UniProtKB/TrEMBL;Acc:G5EDF0]"
"2080",181212,"Q09537","WBGene00001708","grk-1","G protein-coupled receptor kinase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q09537]"
"2081",175223,"Q09639","WBGene00001709","grk-2","G protein-coupled receptor kinase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q09639]"
"2082",182850,"O76386","WBGene00001710","grl-1","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O76386]"
"2083",179777,"Q9XUP5","WBGene00001711","grl-2","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q9XUP5]"
"2084",186928,"Q21183","WBGene00001712","grl-3","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q21183]"
"2085",3564844,"Q20327","WBGene00001713","grl-4","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q20327]"
"2086",178837,"Q9N3V3","WBGene00001714","grl-5","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q9N3V3]"
"2087",187253,"Q94273","WBGene00001715","grl-6","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q94273]"
"2088",179569,"O18015","WBGene00001716","grl-7","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O18015]"
"2089",179569,"Q52GX6","WBGene00001716","grl-7","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O18015]"
"2090",191191,"Q23353","WBGene00001717","grl-8","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q23353]"
"2091",179066,"Q23352","WBGene00001718","grl-9","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q23352]"
"2092",179152,"Q18230","WBGene00001719","grl-10","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q18230]"
"2093",191341,"Q9NA23","WBGene00001720","grl-11","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q9NA23]"
"2094",185037,"Q22969","WBGene00001721","grl-12","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q22969]"
"2095",185200,"O16295","WBGene00001722","grl-13","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O16295]"
"2096",185200,"A0A163VU65","WBGene00001722","grl-13","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O16295]"
"2097",188013,"H9G339","WBGene00001723","grl-14","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:H9G339]"
"2098",188013,"H9G338","WBGene00001723","grl-14","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:H9G339]"
"2099",188013,"Q9XTY2","WBGene00001723","grl-14","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:H9G339]"
"2100",190707,"Q9XW83","WBGene00001724","grl-15","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q9XW83]"
"2101",171649,"V6CM29","WBGene00001725","grl-16","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:V6CM29]"
"2102",171649,"Q9N2Z3","WBGene00001725","grl-16","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:V6CM29]"
"2103",171649,"H2L083","WBGene00001725","grl-16","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:V6CM29]"
"2104",183855,"Q18880","WBGene00001726","grl-17","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q18880]"
"2105",353441,"O16301","WBGene00001727","grl-18","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O16301]"
"2106",176843,"O44504","WBGene00001728","grl-19","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O44504]"
"2107",177009,"O61832","WBGene00001729","grl-20","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O61832]"
"2108",177967,"Q23248","WBGene00001730","grl-21","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q23248]"
"2109",189140,"Q23137","WBGene00001731","grl-22","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q23137]"
"2110",183983,"A0A1I6CMA0","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2111",183983,"A0A1I6CM96","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2112",183983,"H2L2E5","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2113",183983,"A0A1I6CM94","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2114",183983,"Q93424","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2115",183983,"A0A1I6CMA4","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2116",183983,"A0A1I6CMA3","WBGene00001732","grl-23","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CMA0]"
"2117",178534,"Q9U3J9","WBGene00001733","grl-24","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q9U3J9]"
"2118",176265,"G5EDQ6","WBGene00001734","grl-25","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:G5EDQ6]"
"2119",176853,"Q95X43","WBGene00001735","grl-26","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q95X43]"
"2120",185516,"Q9N5U2","WBGene00001736","grl-27","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:Q9N5U2]"
"2121",188832,"O61947","WBGene00001737","grl-28","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O61947]"
"2122",188835,"O61948","WBGene00001738","grl-29","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:O61948]"
"2123",13212329,"D6VP99","WBGene00001739","grl-30","GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL;Acc:D6VP99]"
"2124",175725,"G5EBS1","WBGene00001740","gro-1","tRNA isopentenyl transferase  [Source:UniProtKB/TrEMBL;Acc:G5EBS1]"
"2125",176140,"Q9UB38","WBGene00001743","grp-1","GTP exchange factor for ARFs 1  [Source:UniProtKB/Swiss-Prot;Acc:P34512]"
"2126",176140,"P34512","WBGene00001743","grp-1","GTP exchange factor for ARFs 1  [Source:UniProtKB/Swiss-Prot;Acc:P34512]"
"2127",175703,"Q8I711","WBGene00001744","gars-1","Glycine--tRNA ligase  [Source:UniProtKB/Swiss-Prot;Acc:Q10039]"
"2128",175703,"Q10039","WBGene00001744","gars-1","Glycine--tRNA ligase  [Source:UniProtKB/Swiss-Prot;Acc:Q10039]"
"2129",171687,"Q7KPV0","WBGene00001745","gsa-1","G protein, Subunit Alpha  [Source:UniProtKB/TrEMBL;Acc:Q7KPV0]"
"2130",171687,"V6CL61","WBGene00001745","gsa-1","G protein, Subunit Alpha  [Source:UniProtKB/TrEMBL;Acc:Q7KPV0]"
"2131",173149,"Q9U2Q9","WBGene00001746","gsk-3","Glycogen synthase kinase-3  [Source:UniProtKB/Swiss-Prot;Acc:Q9U2Q9]"
"2132",179486,"G3MU14","WBGene00001747","gsp-1","Serine/threonine-protein phosphatase PP1-alpha  [Source:UniProtKB/Swiss-Prot;Acc:Q27497]"
"2133",179486,"Q27497","WBGene00001747","gsp-1","Serine/threonine-protein phosphatase PP1-alpha  [Source:UniProtKB/Swiss-Prot;Acc:Q27497]"
"2134",3564807,"P48727","WBGene00001748","gsp-2","Serine/threonine-protein phosphatase PP1-beta  [Source:UniProtKB/Swiss-Prot;Acc:P48727]"
"2135",176281,"P10299","WBGene00001749","gst-1","Glutathione S-transferase P  [Source:UniProtKB/Swiss-Prot;Acc:P10299]"
"2136",177884,"O16115","WBGene00001750","gst-2","Glutathione S-transferase 2  [Source:UniProtKB/Swiss-Prot;Acc:O16115]"
"2137",177883,"O16116","WBGene00001751","gst-3","Glutathione S-transferase 3  [Source:UniProtKB/Swiss-Prot;Acc:O16116]"
"2138",177886,"Q21355","WBGene00001752","gst-4","Glutathione S-transferase 4  [Source:UniProtKB/Swiss-Prot;Acc:Q21355]"
"2139",187537,"G3MTX8","WBGene00001753","gst-5","Probable glutathione S-transferase 5  [Source:UniProtKB/Swiss-Prot;Acc:Q09596]"
"2140",187537,"G3MTY0","WBGene00001753","gst-5","Probable glutathione S-transferase 5  [Source:UniProtKB/Swiss-Prot;Acc:Q09596]"
"2141",187537,"Q09596","WBGene00001753","gst-5","Probable glutathione S-transferase 5  [Source:UniProtKB/Swiss-Prot;Acc:Q09596]"
"2142",173841,"P91252","WBGene00001754","gst-6","Probable glutathione S-transferase 6  [Source:UniProtKB/Swiss-Prot;Acc:P91252]"
"2143",173842,"P91253","WBGene00001755","gst-7","Probable glutathione S-transferase 7  [Source:UniProtKB/Swiss-Prot;Acc:P91253]"
"2144",184364,"P91254","WBGene00001756","gst-8","Probable glutathione S-transferase 8  [Source:UniProtKB/Swiss-Prot;Acc:P91254]"
"2145",187615,"Q21743","WBGene00001757","gst-9","Probable glutathione S-transferase 9  [Source:UniProtKB/Swiss-Prot;Acc:Q21743]"
"2146",178725,"A0A0M7RDX7","WBGene00001758","gst-10","Glutathione S-transferase P 10  [Source:UniProtKB/Swiss-Prot;Acc:Q9N4X8]"
"2147",178725,"Q9N4X8","WBGene00001758","gst-10","Glutathione S-transferase P 10  [Source:UniProtKB/Swiss-Prot;Acc:Q9N4X8]"
"2148",187817,"Q21945","WBGene00001759","gst-11","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q21945]"
"2149",185408,"Q93695","WBGene00001760","gst-12","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93695]"
"2150",188915,"Q22814","WBGene00001761","gst-13","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q22814]"
"2151",185409,"Q93696","WBGene00001762","gst-14","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93696]"
"2152",185410,"Q93697","WBGene00001763","gst-15","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93697]"
"2153",175009,"Q93698","WBGene00001764","gst-16","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93698]"
"2154",185411,"Q93699","WBGene00001765","gst-17","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93699]"
"2155",185412,"Q93700","WBGene00001766","gst-18","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93700]"
"2156",175010,"Q93701","WBGene00001767","gst-19","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93701]"
"2157",175008,"G5EC71","WBGene00001768","gst-20","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:G5EC71]"
"2158",191412,"O44576","WBGene00001769","gst-21","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:O44576]"
"2159",191412,"H2L0Q5","WBGene00001769","gst-21","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:O44576]"
"2160",180088,"O45387","WBGene00001770","gst-22","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:O45387]"
"2161",189017,"P91505","WBGene00001771","gst-23","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:P91505]"
"2162",185407,"Q93694","WBGene00001772","gst-24","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q93694]"
"2163",24104550,"O61750","WBGene00001773","gst-25","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:O61750]"
"2164",190223,"Q9NAB4","WBGene00001774","gst-26","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q9NAB4]"
"2165",175166,"Q9NAB3","WBGene00001775","gst-27","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q9NAB3]"
"2166",190224,"Q9NAB2","WBGene00001776","gst-28","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q9NAB2]"
"2167",190225,"Q9NAB1","WBGene00001777","gst-29","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q9NAB1]"
"2168",191347,"Q23520","WBGene00001778","gst-30","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q23520]"
"2169",190228,"Q9NAA9","WBGene00001779","gst-31","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q9NAA9]"
"2170",190230,"Q9NA96","WBGene00001780","gst-32","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q9NA96]"
"2171",178771,"O16198","WBGene00001781","gst-33","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:O16198]"
"2172",260015,"Q86S58","WBGene00001782","gst-34","Glutathione S-Transferase  [Source:UniProtKB/TrEMBL;Acc:Q86S58]"
